qid,abstractqueryexpansion,abstractqueryexpansion.bm25.map,star_model_count,method.1,metric.1,query.1,method.2,metric.2,query.2,method.3,metric.3,query.3,method.4,metric.4,query.4,method.5,metric.5,query.5,method.6,metric.6,query.6,method.7,metric.7,query.7,method.8,metric.8,query.8,method.9,metric.9,query.9,method.10,metric.10,query.10,method.11,metric.11,query.11,method.12,metric.12,query.12,method.13,metric.13,query.13,method.14,metric.14,query.14,method.15,metric.15,query.15,method.16,metric.16,query.16,method.17,metric.17,query.17,method.18,metric.18,query.18,method.19,metric.19,query.19,method.20,metric.20,query.20,method.21,metric.21,query.21
443,U S   investment  Africa ,0.0179,18,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.1861,"{'investment,': 2, 'u.s.,': 2, 'africa': 2, 'us': 1.913, 'invest': 1.386, 'african': 1.368, 'econom': 1.311, 'countri': 1.266, 'develop': 1.216, 'trade': 1.216, 'privat': 1.136, 'increas': 1.075, 'subsaharan': 1.067} ",bertqe.topn10.bm25,0.1748,"{'US investment Africa': 1.5, 'south africa potential': 1.0, 'south africa supported ': 0.9440559440559441, 'invest new south': 0.5801282051282052, 'africa success': 0.37733100233100225, 'increased foreign investment renewed': 0.16958041958041953} ",tagmee.topn3,0.1431,u s  investment africa United States dollar Foreign direct investment Africa ,sensedisambiguation.replace,0.1139,united states government   investment   africa ,tagmee.topn3.replace,0.0755,United States dollar Foreign direct investment Africa ,termluster.topn5.3.bm25,0.0754,u s  investment africa compani south african ,word2vec.topn3.replace,0.0614,usa u s american investment african africans africa ,wiki.topn3,0.0592,u s  investment africa      introductions currencies of the kingdom of the netherlands historical currencies of the united states United States dollar economic policy international financcorporation capital market Foreign direct investment africa asia regions of africa Africa ,conceptluster.topn5.3.bm25,0.0582,u s  investment africa united states dollar foreign direct investment ,onfields.topn3.10.2.25.1.bm25,0.0533,"{'investment,': 2, 'u.s.,': 2, 'africa': 2, 'u': 2.0, 'south': 1.077, 'twist': 1.046, 'jamaica': 1.021, 'checker': 1.021, 'regga': 1.018, 'twistin': 1.018, 'beeld': 1.014, 'chiep': 1.014, 'dont': 1.007} ",word2vec.topn3,0.0427,u s  investment africa usa u s american african africans africa ,wordnet.topn3.replace,0.039,U S  government the States investiture investment funds africa ,docluster.topn10.3.bm25,0.0362,u s   investment  africa percent south mobil ,relevancefeedback.topn10.bm25,0.0316,u s   investment  africa percent mobil south goodyear ha ,rm3.topn10.10.0.5.bm25,0.0293,mobil u  african invest johannesburg morita japan anc goodyear africa nov percent ,wiki.topn3.replace,0.0267,introductions currencies of the kingdom of the netherlands historical currencies of the united states United States dollar economic policy international financcorporation capital market Foreign direct investment africa asia regions of africa Africa ,glove.topn3.replace,0.0264,us u s investment african continent ,sensedisambiguation,0.0223,U S  united states government   investment   Africa ,,,,,,,,,
444,supercritical fluids ,0.3675,2,bertqe.topn10.bm25,0.4389,"{'supercritical fluids': 1.5, 'means supercritical liquid extraction ': 1.0, 'use supercritical fluid': 0.8437500000000001, 'substances supercritical water': 0.8125, 'supercritical processes increasingly': 0.75, 'supercritical water break': 0.6875} ",rm3.topn10.10.0.5.bm25,0.3936,water wood technolog silicon pressur supercrit porou fluid turbin steam ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,women clergy ,0.1862,4,rm3.topn10.10.0.5.bm25,0.2475,parish priest church vote commission confer ordin pension clergi women ,termluster.topn5.3.bm25,0.2341,women clergy church cost ,onfields.topn3.10.2.25.1.bm25,0.1986,"{'women': 2, 'clergi': 2, 'church': 2.0, 'pound': 1.942, 'commission': 1.435, 'parish': 1.435, 'rais': 1.232, 'hous': 1.174, 'dioces': 1.145, 'anglican': 1.13, 'respons': 1.101, 'increas': 1.087} ",docluster.topn10.3.bm25,0.187,women clergy pound ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,tourists  violence ,0.1953,5,rm3.topn10.10.0.5.bm25,0.3394,milit tourist tourism travel egypt islam violenc attack visitor cairo ,docluster.topn10.3.bm25,0.3346,tourists  violence govern tourist egypt u ,onfields.topn3.10.2.25.1.bm25,0.3084,"{'tourists,': 2, 'violenc': 2, 'tourist': 2.0, 'egypt': 1.526, 'tourism': 1.421, 'travel': 1.342, 'visitor': 1.342, 'cairo': 1.237, 'milit': 1.211, 'gamaa': 1.105, 'alislamiyya': 1.105, 'mertin': 1.079} ",relevancefeedback.topn10.bm25,0.2635,tourists  violence tourist u  we belfast govern egypt boucher ,sensedisambiguation,0.1966,tourists tourist   violence ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,Stirling engine ,0.076,4,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.171,"{'engin': 2, 'stirl': 2, 'system': 1.654, 'dish': 1.647, 'solar': 1.529, '15': 1.33, 'dishengin': 1.29, 'receiv': 1.276, 'heat': 1.267, 'concentr': 1.217, 'dishstirl': 1.131} ",relevancefeedback.topn10.bm25,0.1573,stirling engine hi cryocool solar air elect util develop irvin said ,conceptnet.topn3,0.0844,stirling engine bannockburn otago city motor ,rm3.topn10.10.0.5.bm25,0.0828,san cryocool electr architect diego util solar architectur engin stirl ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,ship losses ,0.0209,4,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0883,"{'loss': 2, 'lost': 2.0, 'ship': 2, 'sep': 1.57, 'aug': 1.439, 'hurrican': 1.424, 'crew': 1.308, 'storm': 1.305, 'vessel': 1.28, 'wreck': 1.234, 'mani': 1.0} ",onfields.topn3.10.2.25.1.bm25,0.0547,"{'loss': 2, 'ship': 2, 'inspect': 1.405, 'jordan': 1.357, 'alaqabah': 1.286, 'vessel': 1.238, 'cargo': 1.214, 'estonia': 1.167, 'ferri': 1.167, 'jordanbound': 1.071, 'roro': 1.071, 'safeti': 1.0} ",bertqe.topn10.bm25,0.0345,"{'ship losses': 1.5, 'operating losses within shipping': 1.0, 'loss dkr179m  shipping': 1.0, 'loses pounds 483m shipping': 0.9930413426115431, 'loss estonia ': 0.9918133442488744, 'sea safety warning losses': 0.9852640196479738} ",glove.topn3,0.0234,ship losses vessel result ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,antibiotics ineffectiveness ,0.0657,10,relevancefeedback.topn10.bm25,0.1055,antibiotics ineffectiveness pneumonia medicin antibiot aminoglycosid cancer resist aid ,tagmee.topn3.replace,0.0945,Antibiotics ,tagmee.topn3,0.0797,antibiotics ineffectiveness Antibiotics ,sensedisambiguation,0.0797,antibiotics antibiotic ineffectiveness ,conceptluster.topn5.3.bm25,0.0797,antibiotics ineffectiveness antibiotics ,bertqe.topn10.bm25,0.0794,"{'antibiotics ineffectiveness': 1.5, 'antibiotics ineffective': 1.0, 'medication seemed ineffective ': 0.484842633713072, 'antibiotics  interfere': 0.4296196176868121, ' ineffective treatment': 0.4267233056574628, 'fail take medicines': 0.2795906545665186} ",rm3.topn10.10.0.5.bm25,0.0773,strain cancer patient pneumonia ineffect drug infect antibiot medicin resist medic ,wordnet.topn3,0.0769,antibiotics ineffectiveness antibiotic drug ineffectuality ineffectualness ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0757,"{'ineffect': 2, 'antibiot': 2, 'patient': 1.519, 'cure': 1.486, 'hu': 1.405, 'immun': 1.333, 'hiv': 1.329, 'leukemia': 1.205, 'penicillin': 1.195, 'dysenteri': 1.152, 'dysenteria': 1.152, 'metronidazol': 1.143} ",wiki.topn3,0.0725,antibiotics ineffectiveness bactericides staphylococcus pancreas Antibiotics ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,King Hussein  peace ,0.3105,8,termluster.topn5.3.bm25,0.5373,king hussein peace hussein israel jordan israel jordan king said palestinian king ,anchor.topn3,0.4625,king hussein peace      a irivabedanga sveigðisson emadeldeen    ibrahim abdul husayn ,wiki.topn3,0.428,king hussein peace jordanian aviators cancer deaths in jordan recipients of the national order of equatorial guinea Hussein of Jordan egalitarianism global civics civil disobedience Peace ,relevancefeedback.topn10.bm25,0.4221,king hussein  peace jerusalem peac agreement hi mr jordan isra ,tagmee.topn3,0.3871,king hussein peace Hussein of Jordan Peace ,conceptluster.topn5.3.bm25,0.3871,king hussein peace peace hussein jordan ,onfields.topn3.10.2.25.1.bm25,0.3775,"{'hussein,': 2, 'peac': 2, 'king': 2, 'isra': 1.929, 'israel': 1.929, 'jordan': 1.881, 'hussein': 1.643, 'palestinian': 1.548, 'jerusalem': 1.381, 'caus': 1.095, 'husseinrabin': 1.071, 'plohama': 1.048} ",tagmee.topn3.replace,0.3565,Hussein of Jordan Peace ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,Turkey Iraq water ,0.5318,2,onfields.topn3.10.2.25.1.bm25,0.6435,"{'water': 2, 'iraq': 2, 'turkey': 2, 'syria': 1.494, 'turkish': 1.289, 'dam': 1.289, 'ankara': 1.229, 'syrian': 1.181, 'irrig': 1.181, 'pkk': 1.133, 'euphrat': 1.12} ",relevancefeedback.topn10.bm25,0.5616,turkey iraq water turkei project syria he gap ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,Czech  Slovak sovereignty ,0.3082,5,stem.lovins,0.3368,czech   slovak sovereignt ,bertqe.topn10.bm25,0.3269,"{'Czech Slovak sovereignty': 1.5, 'declaration slovak sovereignty ': 1.0, 'slovak sovereignty new': 0.8421052631578948, 'advocates slovak sovereignty': 0.736842105263158, 'czech slovak federal': 0.6315789473684211, 'czechoslovak federal republic': 0.5789473684210527} ",termluster.topn5.3.bm25,0.3169,czech slovak sovereignty slovak czech ,glove.topn3,0.3147,czech slovak sovereignty slovak republic slovakian czech territorial asserting ,wordnet.topn3,0.3109,czech slovak sovereignty Czechoslovak Czechoslovakian reign ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,Tobacco cigarette lawsuit ,0.2648,6,bertqe.topn10.bm25,0.4864,"{'Tobacco cigarette lawsuit': 1.5, 'lawsuit us cigarette makers': 1.0, 'three cigarette manufacturers sued': 0.7142857142857143, 'dozen lawsuits pending tobacco': 0.6666666666666667, 'action tobacco industry': 0.5476190476190477, 'cigarette manufacturers  two us': 0.3333333333333334} ",stem.paicehusk,0.4372,tobacco cigaret lawsuit ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.3449,"{'cigarett': 2, 'lawsuit': 2, 'q': 2.0, 'tobacco': 2, 'state': 1.675, 'mr': 1.479, 'ogden': 1.479, 'caus': 1.308, 'smoke': 1.308, 'alleg': 1.282, 'statut': 1.248} ",termluster.topn5.3.bm25,0.3212,tobacco cigarette lawsuit cigarett lawsuit smoke tobacco smoke lawsuit cigarett smoke tobacco ,relevancefeedback.topn10.bm25,0.3201,tobacco cigarette lawsuit court morri smoke cigarett suit us ,conceptnet.topn3,0.32,tobacco cigarette lawsuit herb smoke ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,Lyme disease arthritis ,0.7396,5,thesaurus.topn3,0.8153,lyme disease arthritis   Cancer bug ,conceptnet.topn3,0.8072,lyme disease arthritis slang new york jamaica illness gout ,thesaurus.topn3.replace,0.804,lyme  Cancer bug arthritis ,docluster.topn10.3.bm25,0.7823,lyme disease arthritis tick diseas ,termluster.topn5.3.bm25,0.7466,lyme disease arthritis diseas tick tick lyme ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,Great Britain health care ,0.0833,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,leg traps ban ,0.3297,2,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.4261,"{'leg': 2, 'ban': 2, 'trap': 2, 'anim': 1.555, 'repeal': 1.284, 'fur': 1.264, '713': 1.236, 'initi': 1.233, 'wildlif': 1.178, 'trapper': 1.14, 'i713': 1.099, 'leghold': 1.072} ",onfields.topn3.10.2.25.1.bm25,0.3901,"{'leg': 2, 'ban': 2, 'trap': 2, 'fur': 1.784, 'anim': 1.514, 'coyot': 1.324, 'aspen': 1.27, 'cage': 1.216, 'trapper': 1.216, 'leghold': 1.108, 'legtrap': 1.054, 'trendset': 1.054} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,human genetic code ,0.1997,16,rm3.topn10.10.0.5.bm25,0.5237,project genet diseas human map dna code research gene genom ,relevancefeedback.topn10.bm25,0.5115,human genetic code genet gene apo dna map lab ,onfields.topn3.10.2.25.1.bm25,0.4433,"{'code': 2, 'human': 2, 'gene': 2.0, 'genet': 2, 'genom': 1.339, 'diseas': 1.271, 'apo': 1.203, 'caus': 1.169, 'atherosclerosi': 1.102, 'genemap': 1.068, 'apoa': 1.068, 'fatti': 1.0} ",bertqe.topn10.bm25,0.3798,"{'human genetic code': 1.5, 'human genetic code  known': 1.0, 'genetic code unique every': 0.5034515591525827, 'human dna  known': 0.4344203761009283, 'dna code': 0.3984765532016187, 'genetic code   p   p  ventura': 0.3330159485836705} ",docluster.topn10.3.bm25,0.3554,human genetic code gene dna ,stem.lovins,0.3302,human genet cod ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.3193,"{'code': 2, 'genet': 2, 'human': 2, 'et': 2.0, 'cod': 1.715, 'pacif': 1.697, 'area': 1.249, 'sound': 1.247, 'spawn': 1.237, 'strait': 1.188, 'puget': 1.188, 'habitat': 1.147, 'palsson': 1.136, 'hecat': 1.087} ",anchor.topn3,0.31,human genetic code placentophagy human  hmpv    full bodi peykulah dha hanu         atcvet бч ,wiki.topn3,0.3076,human genetic code apes humans tool using species Human epigenetics genetic epidemiology human genetic clustering Human genetics lambda phage nucleic acid mutagenesis Genetic code ,tagmee.topn3.replace,0.2897,Human Human genetics Genetic code ,wiki.topn3.replace,0.2732,apes humans tool using species Human epigenetics genetic epidemiology human genetic clustering Human genetics lambda phage nucleic acid mutagenesis Genetic code ,tagmee.topn3,0.2702,human genetic code Human Human genetics Genetic code ,conceptluster.topn5.3.bm25,0.2702,human genetic code genetic code human human genetics ,glove.topn3,0.2614,human genetic code rights beings mutation dna gaacx ,glove.topn3.replace,0.2144,rights beings mutation dna gaacx ,word2vec.topn3,0.2098,human genetic code non human nonhuman ,,,,,,,,,,,,,,,
608,taxing social security ,0.0683,1,termluster.topn5.3.bm25,0.0853,taxing social security would social secur rate secur tax would tax social ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,per capita alcohol consumption ,0.3252,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,minimum wage adverse impact ,0.0332,8,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.0724,"{'impact': 2, 'advers': 2, 'minimum': 2, 'wage': 2, 'employ': 1.676, '15': 1.392, '1996': 1.362, 'worker': 1.358, 'march': 1.297, 'increas': 1.225, 'propos': 1.15, 'cfr': 1.15, 'lowwag': 1.102} ",tagmee.topn3.replace,0.0544,Minimum wage ,tagmee.topn3,0.049,minimum wage adverse impact Minimum wage ,conceptluster.topn5.3.bm25,0.049,minimum wage adverse impact minimum wage ,bertqe.topn10.bm25,0.0471,"{'minimum wage adverse impact': 1.5, 'minimum wage increases unemployment ': 1.0, 'wage would adverse': 0.9986096628432395, 'adverse impact increased': 0.8710462287104623, 'minimum wage would affect unskilled': 0.4238790406673618, 'minimum wage': 0.39329162321863054} ",stem.porter,0.0452,minimum wage advers impact ,stem.porter2,0.0452,minimum wage advers impact ,docluster.topn10.3.bm25,0.0385,minimum wage adverse impact said ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,Kurds Germany violence ,0.2084,17,glove.topn3,0.353,kurds germany violence kurdish sunnis german berlin violent bloodshed ,glove.topn3.replace,0.3003,kurdish sunnis german berlin violent bloodshed ,docluster.topn10.3.bm25,0.2975,kurds germany violence pkk kurd ,stem.lovins,0.2946,kurd german viol ,wiki.topn3.replace,0.2786,Kurds in Germany ,tagmee.topn3.replace,0.2786,Kurds in Germany ,stem.paicehusk,0.2729,kurd germany viol ,relevancefeedback.topn10.bm25,0.2705,kurds germany violence kurd had govern extremist pkk turkei ha ,wiki.topn3,0.2477,kurds germany violence Kurds in Germany ,tagmee.topn3,0.2477,kurds germany violence Kurds in Germany ,termluster.topn5.3.bm25,0.2477,kurds germany violence germani kurd ,conceptluster.topn5.3.bm25,0.2477,kurds germany violence kurds germany ,bertqe.topn10.bm25,0.2326,"{'Kurds Germany violence': 1.5, 'clashes involving kurds cologne ': 1.0, 'kurds clearly bent violence': 1.0, 'militant kurds germany': 1.0, 'violent attacks kurds': 0.9000000000000001, 'deportation violent kurds': 0.7} ",rm3.topn10.10.0.5.bm25,0.2317,feder kurdish pkk polic germani turkei kurd violenc turkish organ ban ,thesaurus.topn3.replace,0.2293,kurds germany  assault attack ,sensedisambiguation,0.2201,Kurds kurd Germany violence ,thesaurus.topn3,0.2179,kurds germany violence    assault attack ,,,,,,,,,,,,
612,Tibet protesters ,0.5306,4,bertqe.topn10.bm25,0.6059,"{'Tibet protesters': 1.5, 'protests tibet   p   p ': 1.0, 'young tibetans protest': 0.9994772608468375, 'tibet  protests culminated': 0.9979090433873498, 'tibetan uprising   p   p ': 0.9973863042341872, 'demonstrated saturday lhasa ': 0.9921589127025615} ",termluster.topn5.3.bm25,0.5748,tibet protesters chines china protest tibetan tibet chines ,docluster.topn10.3.bm25,0.5668,tibet protesters tibetan ,glove.topn3,0.5499,tibet protesters tibetan tibetans demonstrators protestors ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,Berlin wall disposal ,0.1897,2,stem.porter,0.2022,berlin wall dispos ,stem.porter2,0.2022,berlin wall dispos ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,Flavr Savr tomato ,0.0553,2,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.1983,"{'savr': 2, 'line': 2.0, 'tomato': 2, 'flavr': 2, 'fr': 1.973, 'determin': 1.527, 'savrsuptm': 1.5, 'calgen': 1.446, 'addit': 1.405, 'aphi': 1.405, 'genet': 1.27, 'nonregul': 1.216} ",rm3.topn10.10.0.5.bm25,0.1345,varieti cup zeneca genet calgen oil savr sauc rape tomato pg flavr ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,timber exports Asia ,0.0888,12,glove.topn3,0.3906,timber exports asia logging lumber imports asian europe ,glove.topn3.replace,0.2693,logging lumber imports asian europe ,conceptluster.topn5.3.bm25,0.2693,timber exports asia lumber export ,tagmee.topn3,0.2284,timber exports asia Lumber Export Asia ,wordnet.topn3.replace,0.1866,forest tone timberland exports asia ,word2vec.topn3,0.183,timber exports asia lumber wood imports asia  europe asian ,bertqe.topn10.bm25,0.1771,"{'timber exports Asia': 1.5, 'timber asia pacific sources ': 1.0, 'timber exports us': 0.9938353148392778, 'timber exports countries': 0.991193306913254, 'world s unprocessed tropical timber exports ': 0.9898723029502421, 'unmilled logs asia': 0.9815059445178335} ",sensedisambiguation,0.166,timber timbre exports export Asia ,tagmee.topn3.replace,0.1454,Lumber Export Asia ,wiki.topn3,0.1409,timber exports asia logging sawmill hay Lumber import servic economics  food processing Export north america africa north america Asia ,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.1153,"{'asia': 2, 'export': 2, 'forest': 2.0, 'timber': 2, 'wood': 1.835, 'drc': 1.784, 'log': 1.669, 'conflict': 1.618, 'congo': 1.618, 'africa': 1.555, 'hardwood': 1.249, 'increas': 1.214, 'dimens': 1.163} ",thesaurus.topn3,0.1063,timber exports asia  forest hardwood  dump ship  the East ,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,Volkswagen Mexico ,0.7629,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,Russia Cuba economy ,0.2996,5,sensedisambiguation.replace,0.4103,soviet union cuba economy ,sensedisambiguation,0.3875,Russia soviet union Cuba economy ,rm3.topn10.10.0.5.bm25,0.3781,cuban credit billion cuba petroleum russia economi oil tonn soviet sugar ,onfields.topn3.10.2.25.1.bm25,0.308,"{'economi': 2, 'russia': 2, 'dollar': 2.0, 'cuba': 2, 'million': 1.844, 'credit': 1.469, 'sugar': 1.312, 'petroleum': 1.312, 'agre': 1.25, 'cuban': 1.188, 'purchas': 1.094, 'pctannual': 1.062} ",glove.topn3,0.3038,russia cuba economy russian ukraine cuban havana economic ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,Ayatollah Khomeini death ,0.1792,15,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.4332,"{'death': 2, 'khomeini': 2, 'ayatollah': 2, 'iran': 2.0, 'one': 1.639, 'iranian': 1.343, 'islam': 1.201, 'trial': 1.166, 'journalist': 1.154, 'televis': 1.142, 'dont': 1.107, 'khamenei': 1.095} ",word2vec.topn3,0.3759,ayatollah khomeini death marja Khomeni khamenei Khomenei dying ,rm3.topn10.10.0.5.bm25,0.2783,khomeini ayatollah khamenei british iranian rafsanjani iran death rushdi mourn ,conceptnet.topn3.replace,0.2676,religious leader Ayatollah Ruholla Khomeini khomeinist killing life a war ,conceptnet.topn3,0.2621,ayatollah khomeini death religious leader Ayatollah Ruholla Khomeini khomeinist killing life a war ,word2vec.topn3.replace,0.2541,marja Khomeni khamenei Khomenei dying ,glove.topn3,0.2388,ayatollah khomeini death khamenei khomeini ruhollah ayatollah died dead ,glove.topn3.replace,0.237,khamenei khomeini ruhollah ayatollah died dead ,sensedisambiguation.replace,0.2213,ayatollah khomeini end ,anchor.topn3,0.2182,ayatollah khomeini death khooyi ayahtolla abd os samad ghods e iran khoemini khomeini  al jamadi phonphanit qorayshi ,sensedisambiguation,0.2077,Ayatollah Khomeini death end ,wordnet.topn3.replace,0.2024,ayatollah Ayatollah Ruholla Khomeini Ayatollah Khomeini decease demise ,thesaurus.topn3.replace,0.1917,ayatollah khomeini  afterlife annihilation ,wordnet.topn3,0.1897,ayatollah khomeini death Ayatollah Ruholla Khomeini Ayatollah Khomeini decease dying ,wiki.topn3,0.1864,ayatollah khomeini death supreme leaders of iran supremleader of iran iranian people of indian descent Ruhollah Khomeini personifications of death mictlan lucifer Death  personification ,,,,,,,,,,,,,,,,,,
619,Winnie Mandela scandal ,0.6311,1,adaponfields.topn3.exgov2.4.0.25.10.2.25.1.bm25,0.6607,"{'scandal': 2, 'th': 2.0, 'mandela': 2, 'winni': 2, 'wherea': 1.188, 'html': 1.141, 'senat': 1.134, 'african': 1.101, 'hous': 1.094, 'committe': 1.081, 'repres': 1.074, 'sr214html': 1.027} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,France nuclear testing ,0.0603,4,conceptnet.topn3,0.1157,france nuclear testing country Paris Europe atomic ,conceptnet.topn3.replace,0.1111,country Paris Europe atomic testing ,glove.topn3,0.0742,france nuclear testing french paris atomic weapons ,termluster.topn5.3.bm25,0.0732,france nuclear testing unit test nuclear franc test unit unit nuclear franc ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,women ordained Church of England ,0.4259,6,rm3.topn10.10.0.5.bm25,0.6044,synod priest her church vote anglican ordin she england ordain women ,tagmee.topn3,0.5352,women ordained church england Ordination Church of England ,tagmee.topn3.replace,0.5264,Ordination Church of England ,onfields.topn3.10.2.25.1.bm25,0.4864,"{'of': 2, 'england': 2, 'church': 2, 'women': 2, 'ordain': 2, 'priest': 1.857, 'bishop': 1.388, 'ordin': 1.327, 'synod': 1.286, 'hous': 1.184, 'communion': 1.163, 'decis': 1.143} ",conceptluster.topn5.3.bm25,0.4807,women ordained church england ordination ,wiki.topn3,0.4287,women ordained church england christian ordination laity deacon Ordination christian denominations founded in great britain church of england anglican communion church bodies Church of England ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,price fixing ,0.0489,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,toxic chemical weapon ,0.2514,3,wiki.topn3.replace,0.3645,lethal dose precursor  chemistry  intraperitoneal injection Toxicity male mediated teratogens sarin chemical weapons convention Chemical weapon ,wiki.topn3,0.3588,toxic chemical weapon lethal dose precursor  chemistry  intraperitoneal injection Toxicity male mediated teratogens sarin chemical weapons convention Chemical weapon ,onfields.topn3.10.2.25.1.bm25,0.2804,"{'weapon': 2, 'toxic': 2, 'chemic': 2, 'convent': 1.345, 'substanc': 1.251, 'munit': 1.199, 'committe': 1.146, 'vga': 1.105, 'dispos': 1.105, 'militarychem': 1.088, 'binari': 1.0} ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,SDI Star Wars ,0.2589,7,onfields.topn3.10.2.25.1.bm25,0.3406,"{'war': 2, 'star': 2, 'program': 2.0, 'sdi': 2, 'technolog': 1.5, 'defens': 1.5, 'missil': 1.391, 'reagan': 1.281, 'quayl': 1.25, 'interceptor': 1.141, 'spacebas': 1.141} ",tagmee.topn3,0.3323,sdi star wars Strategic Defense Initiative Star Wars ,conceptnet.topn3,0.3225,sdi star wars strategic defense initiative sun violence force ,tagmee.topn3.replace,0.3201,Strategic Defense Initiative Star Wars ,conceptluster.topn5.3.bm25,0.319,sdi star wars strategic defense initiative ,termluster.topn5.3.bm25,0.2904,sdi star wars missil star would missil sdi would year said presid ,docluster.topn10.3.bm25,0.2639,sdi star wars said reagan soviet ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,arrests bombing WTC ,0.0397,14,tagmee.topn3.replace,0.2238,Arrest Bomb World Trade Center ,docluster.topn10.3.bm25,0.1506,arrests bombing wtc new trade ,tagmee.topn3,0.13699999999999998,arrests bombing wtc Arrest Bomb World Trade Center ,conceptluster.topn5.3.bm25,0.13699999999999998,arrests bombing wtc arrest world trade center           bomb ,anchor.topn3.replace,0.1213,arrests bombing pilishvili aldeobaldia towers phas ,sensedisambiguation,0.1138,arrests arrest bombing fail WTC world trade center ,anchor.topn3,0.0823,arrests bombing wtc pilishvili aldeobaldia towers phas ,wiki.topn3,0.0806,arrests bombing wtc law enforcement agency powers assault trial Arrest trinitrotoluene dynamite bombs Bomb World Trade Center ,conceptnet.topn3,0.0798,arrests bombing wtc drunk driving World Trade Center linguistics world trade center ,conceptnet.topn3.replace,0.0767,drunk driving bombing World Trade Center linguistics world trade center ,wordnet.topn3,0.0656,arrests bombing wtc taking into custody hold back nail fail bombardment bombard World Trade Center twin towers ,wiki.topn3.replace,0.0455,law enforcement agency powers assault trial Arrest trinitrotoluene dynamite bombs Bomb World Trade Center ,termluster.topn5.3.bm25,0.0449,arrests bombing wtc wtc bomb ,relevancefeedback.topn10.bm25,0.0447,arrests bombing wtc arhu jordan new exchang compani report trade pacif mr ,,,,,,,,,,,,,,,,,,,,,
